600, 6000, 6000
67, 55, 481
10, 86, 330
66, 46, 395
72, 45, 580
7, 93, 465
64, 62, 337
47, 1, 173
15, 67, 382
65, 69, 510
64, 59, 307
8, 27, 18
69, 34, 112
47, 1, 362
90, 70, 520
7, 76, 168
97, 38, 465
46, 82, 597
3, 96, 56
90, 62, 179
2, 26, 198
77, 31, 173
7, 97, 81
21, 44, 42
79, 32, 485
83, 36, 237
77, 33, 501
32, 78, 157
86, 80, 93
8, 69, 515
95, 70, 113
41, 47, 223
10, 54, 489
13, 72, 279
14, 51, 586
82, 32, 67
27, 8, 510
7, 39, 91
68, 26, 57
27, 33, 551
44, 27, 160
85, 65, 153
56, 74, 421
23, 85, 477
32, 96, 557
71, 79, 583
45, 4, 122
50, 11, 112
34, 76, 77
97, 3, 546
28, 45, 498
28, 28, 131
75, 81, 91
74, 4, 459
43, 34, 440
61, 3, 392
11, 45, 314
65, 95, 582
58, 29, 516
75, 24, 444
25, 51, 283
96, 76, 257
33, 52, 115
43, 24, 219
35, 65, 13
23, 26, 194
89, 34, 355
57, 98, 43
36, 54, 185
90, 29, 475
43, 51, 502
41, 47, 188
65, 79, 522
71, 21, 489
77, 55, 77
16, 77, 567
57, 64, 257
43, 21, 591
22, 54, 594
31, 42, 469
61, 85, 35
42, 26, 28
96, 88, 339
4, 58, 573
32, 35, 115
25, 50, 115
41, 5, 128
90, 47, 343
36, 68, 142
35, 96, 404
61, 55, 248
39, 94, 556
63, 91, 386
64, 94, 327
86, 24, 123
62, 48, 498
12, 86, 209
24, 74, 448
57, 10, 419
41, 42, 420
66, 2, 87
76, 40, 160
10, 3, 463
29, 66, 83
7, 52, 344
16, 13, 361
75, 24, 101
38, 47, 57
47, 3, 457
22, 41, 97
93, 7, 45
19, 82, 572
40, 89, 145
48, 16, 64
50, 20, 176
75, 36, 360
46, 11, 6
1, 46, 440
31, 92, 443
66, 15, 157
41, 6, 459
20, 24, 523
35, 61, 417
53, 9, 526
35, 58, 342
68, 31, 223
13, 76, 304
79, 76, 196
89, 5, 344
99, 68, 444
52, 10, 79
9, 27, 407
45, 61, 154
68, 14, 254
8, 48, 554
66, 15, 197
58, 27, 381
60, 4, 6
7, 91, 328
48, 90, 116
98, 41, 429
55, 47, 113
36, 90, 214
75, 58, 39
21, 65, 489
25, 29, 540
58, 86, 427
67, 45, 517
48, 51, 164
34, 96, 534
88, 95, 97
49, 50, 35
35, 85, 147
81, 58, 250
39, 79, 506
43, 2, 60
61, 59, 93
2, 24, 186
48, 72, 172
80, 6, 156
6, 91, 221
69, 39, 320
78, 73, 22
78, 54, 318
35, 90, 137
55, 34, 394
4, 92, 326
38, 94, 186
16, 40, 343
44, 20, 163
66, 24, 359
86, 90, 400
52, 68, 398
3, 45, 204
12, 79, 219
97, 34, 331
85, 35, 355
30, 73, 244
95, 86, 389
34, 28, 592
75, 93, 549
8, 77, 593
77, 29, 398
21, 32, 471
15, 41, 337
1, 39, 503
18, 22, 427
27, 49, 440
29, 42, 128
71, 75, 136
32, 48, 383
14, 54, 489
88, 31, 51
27, 49, 50
12, 63, 204
73, 61, 288
67, 78, 96
96, 4, 190
93, 32, 157
79, 1, 338
87, 31, 535
89, 42, 506
67, 28, 289
73, 54, 44
9, 65, 450
82, 37, 288
95, 2, 364
25, 95, 432
4, 89, 137
24, 66, 104
17, 53, 326
60, 41, 153
55, 8, 413
78, 78, 307
53, 84, 540
86, 66, 15
82, 59, 70
53, 82, 531
27, 85, 279
30, 9, 402
30, 25, 312
59, 83, 153
31, 36, 52
31, 15, 533
82, 65, 572
98, 51, 247
52, 33, 446
5, 84, 65
52, 11, 130
89, 39, 560
89, 68, 494
43, 27, 579
37, 56, 122
36, 86, 371
13, 66, 47
71, 64, 435
94, 14, 150
76, 18, 504
38, 68, 256
82, 55, 140
35, 44, 135
10, 87, 329
68, 22, 276
60, 58, 26
64, 68, 484
35, 40, 31
52, 34, 240
2, 8, 221
36, 43, 16
78, 25, 29
57, 59, 299
4, 68, 177
72, 34, 177
97, 93, 586
8, 55, 376
82, 87, 356
21, 39, 173
70, 41, 272
40, 76, 230
73, 54, 301
63, 11, 320
97, 12, 544
