600, 6000, 6000
16, 61, 357
74, 67, 491
61, 7, 53
98, 54, 8
14, 37, 117
39, 37, 353
65, 99, 524
63, 90, 302
53, 63, 166
11, 55, 69
61, 70, 352
27, 44, 17
90, 4, 187
17, 2, 355
83, 13, 90
5, 51, 230
71, 14, 376
27, 74, 399
10, 25, 186
4, 35, 361
24, 93, 420
3, 21, 66
48, 11, 84
97, 26, 497
2, 9, 305
40, 14, 415
13, 82, 442
87, 10, 195
47, 17, 495
72, 20, 433
49, 41, 568
96, 43, 297
88, 88, 110
78, 84, 58
70, 83, 385
71, 23, 484
22, 33, 470
86, 20, 141
23, 65, 397
83, 37, 444
77, 85, 348
65, 82, 337
72, 68, 425
88, 44, 201
28, 14, 256
78, 83, 317
37, 5, 15
80, 90, 560
29, 11, 555
94, 94, 185
79, 69, 285
3, 34, 75
67, 5, 457
21, 92, 316
57, 19, 150
75, 96, 137
15, 31, 92
85, 10, 96
76, 38, 341
31, 32, 362
21, 9, 591
93, 12, 271
48, 78, 62
68, 96, 310
32, 54, 472
8, 27, 571
66, 41, 491
30, 27, 340
83, 1, 495
45, 31, 515
99, 49, 121
23, 42, 495
79, 87, 176
39, 53, 189
90, 83, 134
58, 90, 142
22, 55, 529
14, 84, 112
16, 65, 49
55, 10, 533
24, 7, 549
2, 29, 258
90, 7, 331
56, 45, 390
18, 33, 25
31, 90, 109
70, 12, 529
50, 23, 303
55, 38, 599
57, 92, 560
90, 17, 421
71, 16, 412
91, 7, 565
98, 60, 580
57, 77, 404
98, 8, 146
29, 75, 139
13, 25, 511
79, 77, 43
12, 35, 63
52, 23, 488
99, 93, 477
75, 82, 161
55, 81, 78
81, 36, 416
38, 33, 584
84, 59, 124
40, 69, 400
16, 48, 327
32, 60, 551
37, 12, 406
57, 11, 317
91, 83, 539
32, 38, 443
32, 17, 418
7, 52, 362
86, 36, 147
41, 73, 538
21, 89, 42
73, 19, 454
60, 55, 411
69, 11, 335
70, 2, 36
54, 34, 554
16, 65, 432
12, 72, 549
40, 56, 449
27, 97, 272
81, 18, 527
85, 90, 58
47, 50, 364
18, 17, 371
97, 87, 193
